WELLNAME    UWN         UTM NORTH   UTM EAST    MD          TVD         DEVIATION   AZIMUTH     NORTH       EAST        DOGLEG
15/9-13     2466        6470978.02  437653.7    533.09      533.07      0.45        72.5        6470975.33  437653.84   0.13
15/9-13     2466        6470978.02  437653.7    543.15      543.13      0.42        67.72       6470975.35  437653.91   0.14
15/9-13     2466        6470978.02  437653.7    553.21      553.18      0.4         62.94       6470975.38  437653.98   0.12
15/9-13     2466        6470978.02  437653.7    563.27      563.24      0.37        58.16       6470975.42  437654.03   0.13
15/9-13     2466        6470978.02  437653.7    573.33      573.3       0.35        53.38       6470975.45  437654.09   0.11
15/9-13     2466        6470978.02  437653.7    583.39      583.36      0.32        48.6        6470975.49  437654.13   0.12
15/9-13     2466        6470978.02  437653.7    593.45      593.42      0.3         43.82       6470975.53  437654.17   0.1
15/9-13     2466        6470978.02  437653.7    603.5       603.47      0.27        39.04       6470975.56  437654.21   0.11
15/9-13     2466        6470978.02  437653.7    613.56      613.53      0.25        35          6470975.6   437654.23   0.08
15/9-13     2466        6470978.02  437653.7    623.62      623.59      0.22        35          6470975.63  437654.26   0.09
15/9-13     2466        6470978.02  437653.7    633.68      633.65      0.19        35          6470975.66  437654.28   0.09
15/9-13     2466        6470978.02  437653.7    643.74      643.71      0.17        35          6470975.69  437654.3    0.06
15/9-13     2466        6470978.02  437653.7    653.8       653.77      0.14        35          6470975.71  437654.31   0.09
15/9-13     2466        6470978.02  437653.7    663.85      663.82      0.11        35          6470975.73  437654.32   0.09
15/9-13     2466        6470978.02  437653.7    673.91      673.88      0.09        35          6470975.74  437654.33   0.06
15/9-13     2466        6470978.02  437653.7    683.97      683.94      0.06        35          6470975.75  437654.34   0.09
15/9-13     2466        6470978.02  437653.7    694.03      694         0.03        35          6470975.76  437654.35   0.09
15/9-13     2466        6470978.02  437653.7    704.09      704.06      0.01        35          6470975.76  437654.35   0.06
15/9-13     2466        6470978.02  437653.7    714.15      714.12      0.04        27.38       6470975.77  437654.35   0.09
15/9-13     2466        6470978.02  437653.7    724.2       724.17      0.09        16.68       6470975.78  437654.35   0.15
15/9-13     2466        6470978.02  437653.7    734.26      734.23      0.15        5.98        6470975.8   437654.36   0.19
15/9-13     2466        6470978.02  437653.7    744.32      744.29      0.2         355.29      6470975.83  437654.36   0.18
15/9-13     2466        6470978.02  437653.7    754.38      754.35      0.25        344.59      6470975.87  437654.35   0.19
15/9-13     2466        6470978.02  437653.7    764.44      764.41      0.31        333.89      6470975.91  437654.33   0.24
15/9-13     2466        6470978.02  437653.7    774.5       774.47      0.36        323.19      6470975.96  437654.3    0.24
15/9-13     2466        6470978.02  437653.7    784.55      784.52      0.41        312.49      6470976.01  437654.26   0.26
15/9-13     2466        6470978.02  437653.7    794.61      794.58      0.47        301.79      6470976.06  437654.19   0.3
15/9-13     2466        6470978.02  437653.7    804.67      804.64      0.5         295.97      6470976.1   437654.12   0.17
15/9-13     2466        6470978.02  437653.7    814.73      814.7       0.5         298.65      6470976.14  437654.04   0.07
15/9-13     2466        6470978.02  437653.7    824.79      824.76      0.5         301.32      6470976.18  437653.97   0.07
15/9-13     2466        6470978.02  437653.7    834.85      834.82      0.5         304         6470976.23  437653.89   0.07
15/9-13     2466        6470978.02  437653.7    844.91      844.88      0.5         306.67      6470976.28  437653.82   0.07
15/9-13     2466        6470978.02  437653.7    854.96      854.93      0.5         309.35      6470976.34  437653.75   0.07
15/9-13     2466        6470978.02  437653.7    865.02      864.99      0.5         312.03      6470976.39  437653.68   0.07
15/9-13     2466        6470978.02  437653.7    875.08      875.05      0.5         314.7       6470976.45  437653.62   0.07
15/9-13     2466        6470978.02  437653.7    885.14      885.11      0.5         317.38      6470976.52  437653.56   0.07
15/9-13     2466        6470978.02  437653.7    895.2       895.17      0.5         319.99      6470976.58  437653.5    0.07
15/9-13     2466        6470978.02  437653.7    905.26      905.23      0.53        319.46      6470976.65  437653.44   0.09
15/9-13     2466        6470978.02  437653.7    915.31      915.28      0.55        318.92      6470976.72  437653.38   0.06
15/9-13     2466        6470978.02  437653.7    925.37      925.34      0.58        318.39      6470976.8   437653.32   0.09
15/9-13     2466        6470978.02  437653.7    935.43      935.4       0.61        317.85      6470976.88  437653.25   0.09
15/9-13     2466        6470978.02  437653.7    945.49      945.46      0.63        317.31      6470976.96  437653.17   0.06
15/9-13     2466        6470978.02  437653.7    955.55      955.52      0.66        316.78      6470977.04  437653.1    0.09
15/9-13     2466        6470978.02  437653.7    965.61      965.57      0.69        316.25      6470977.12  437653.01   0.09
15/9-13     2466        6470978.02  437653.7    975.66      975.62      0.71        315.71      6470977.21  437652.93   0.06
15/9-13     2466        6470978.02  437653.7    985.72      985.68      0.74        315.17      6470977.3   437652.84   0.09
15/9-13     2466        6470978.02  437653.7    995.78      995.74      0.71        317.86      6470977.4   437652.75   0.14
15/9-13     2466        6470978.02  437653.7    1005.84     1005.8      0.66        322.14      6470977.49  437652.67   0.21
15/9-13     2466        6470978.02  437653.7    1015.9      1015.86     0.61        326.42      6470977.58  437652.61   0.21
15/9-13     2466        6470978.02  437653.7    1025.96     1025.92     0.55        330.71      6470977.66  437652.56   0.22
15/9-13     2466        6470978.02  437653.7    1036.01     1035.97     0.5         334.99      6470977.75  437652.51   0.19
15/9-13     2466        6470978.02  437653.7    1046.07     1046.03     0.45        339.27      6470977.82  437652.48   0.18
15/9-13     2466        6470978.02  437653.7    1056.13     1056.09     0.39        343.56      6470977.89  437652.46   0.2
15/9-13     2466        6470978.02  437653.7    1066.19     1066.15     0.34        347.84      6470977.95  437652.44   0.17
15/9-13     2466        6470978.02  437653.7    1076.25     1076.21     0.29        352.12      6470978.01  437652.43   0.16
15/9-13     2466        6470978.02  437653.7    1086.31     1086.27     0.26        355         6470978.06  437652.43   0.1
15/9-13     2466        6470978.02  437653.7    1096.37     1096.33     0.29        355         6470978.11  437652.42   0.09
15/9-13     2466        6470978.02  437653.7    1106.42     1106.38     0.32        355         6470978.16  437652.42   0.09
15/9-13     2466        6470978.02  437653.7    1116.48     1116.44     0.34        355         6470978.22  437652.41   0.06
15/9-13     2466        6470978.02  437653.7    1126.54     1126.5      0.37        355         6470978.28  437652.41   0.09
15/9-13     2466        6470978.02  437653.7    1136.6      1136.56     0.4         355         6470978.35  437652.4    0.09
15/9-13     2466        6470978.02  437653.7    1146.66     1146.62     0.43        355         6470978.42  437652.4    0.09
15/9-13     2466        6470978.02  437653.7    1156.72     1156.68     0.46        355         6470978.5   437652.39   0.09
15/9-13     2466        6470978.02  437653.7    1166.77     1166.73     0.48        355         6470978.58  437652.38   0.06
15/9-13     2466        6470978.02  437653.7    1176.83     1176.79     0.51        355         6470978.66  437652.37   0.09
15/9-13     2466        6470978.02  437653.7    1186.89     1186.85     0.54        355         6470978.76  437652.37   0.09
15/9-13     2466        6470978.02  437653.7    1196.95     1196.91     0.57        355         6470978.85  437652.36   0.09
15/9-13     2466        6470978.02  437653.7    1207.01     1206.97     0.6         355         6470978.96  437652.35   0.09
15/9-13     2466        6470978.02  437653.7    1217.07     1217.03     0.63        355         6470979.06  437652.34   0.09
15/9-13     2466        6470978.02  437653.7    1227.12     1227.07     0.65        355         6470979.18  437652.33   0.06
15/9-13     2466        6470978.02  437653.7    1237.18     1237.13     0.68        355         6470979.29  437652.32   0.09
15/9-13     2466        6470978.02  437653.7    1247.24     1247.19     0.71        355         6470979.41  437652.31   0.09
15/9-13     2466        6470978.02  437653.7    1257.3      1257.25     0.74        355         6470979.54  437652.3    0.09
15/9-13     2466        6470978.02  437653.7    1267.36     1267.31     0.71        355         6470979.67  437652.29   0.09
15/9-13     2466        6470978.02  437653.7    1277.42     1277.37     0.63        355         6470979.78  437652.28   0.24
15/9-13     2466        6470978.02  437653.7    1287.47     1287.42     0.55        355         6470979.89  437652.27   0.24
15/9-13     2466        6470978.02  437653.7    1297.53     1297.48     0.46        355         6470979.97  437652.26   0.27
15/9-13     2466        6470978.02  437653.7    1307.59     1307.54     0.38        355         6470980.05  437652.25   0.24
15/9-13     2466        6470978.02  437653.7    1317.65     1317.6      0.3         355         6470980.11  437652.25   0.24
15/9-13     2466        6470978.02  437653.7    1327.71     1327.66     0.22        355         6470980.15  437652.24   0.24
15/9-13     2466        6470978.02  437653.7    1337.77     1337.72     0.14        355         6470980.18  437652.24   0.24
15/9-13     2466        6470978.02  437653.7    1347.83     1347.78     0.06        355         6470980.2   437652.24   0.24
15/9-13     2466        6470978.02  437653.7    1357.88     1357.83     0.02        352.87      6470980.21  437652.24   0.12
15/9-13     2466        6470978.02  437653.7    1367.94     1367.89     0.07        345.46      6470980.22  437652.24   0.15
15/9-13     2466        6470978.02  437653.7    1378        1377.95     0.12        338.04      6470980.23  437652.23   0.15
15/9-13     2466        6470978.02  437653.7    1388.06     1388.01     0.17        330.64      6470980.26  437652.22   0.16
15/9-13     2466        6470978.02  437653.7    1398.12     1398.07     0.23        323.22      6470980.28  437652.2    0.19
15/9-13     2466        6470978.02  437653.7    1408.18     1408.13     0.28        315.81      6470980.32  437652.17   0.18
15/9-13     2466        6470978.02  437653.7    1418.23     1418.18     0.33        308.4       6470980.35  437652.13   0.19
15/9-13     2466        6470978.02  437653.7    1428.29     1428.24     0.39        300.99      6470980.39  437652.08   0.23
15/9-13     2466        6470978.02  437653.7    1438.35     1438.3      0.44        293.58      6470980.42  437652.01   0.22
15/9-13     2466        6470978.02  437653.7    1448.41     1448.36     0.49        286.17      6470980.45  437651.94   0.23
15/9-13     2466        6470978.02  437653.7    1458.47     1458.42     0.55        285.91      6470980.48  437651.85   0.18
15/9-13     2466        6470978.02  437653.7    1468.53     1468.48     0.6         286.98      6470980.5   437651.75   0.15
15/9-13     2466        6470978.02  437653.7    1478.58     1478.53     0.65        288.05      6470980.54  437651.65   0.15
15/9-13     2466        6470978.02  437653.7    1488.64     1488.59     0.71        289.11      6470980.57  437651.54   0.18
15/9-13     2466        6470978.02  437653.7    1498.7      1498.65     0.76        290.18      6470980.62  437651.41   0.15
15/9-13     2466        6470978.02  437653.7    1508.76     1508.7      0.81        291.25      6470980.67  437651.29   0.16
15/9-13     2466        6470978.02  437653.7    1518.82     1518.76     0.87        292.32      6470980.72  437651.15   0.18
15/9-13     2466        6470978.02  437653.7    1528.88     1528.82     0.92        293.39      6470980.78  437651      0.16
15/9-13     2466        6470978.02  437653.7    1538.93     1538.87     0.97        294.46      6470980.85  437650.85   0.16
15/9-13     2466        6470978.02  437653.7    1548.99     1548.93     1.01        292.59      6470980.92  437650.69   0.15
15/9-13     2466        6470978.02  437653.7    1559.05     1558.99     1.04        287.78      6470980.98  437650.52   0.27
15/9-13     2466        6470978.02  437653.7    1569.11     1569.05     1.07        282.97      6470981.03  437650.35   0.28
15/9-13     2466        6470978.02  437653.7    1579.17     1579.1      1.09        278.15      6470981.06  437650.16   0.28
15/9-13     2466        6470978.02  437653.7    1589.23     1589.16     1.12        273.34      6470981.08  437649.97   0.29
15/9-13     2466        6470978.02  437653.7    1599.28     1599.21     1.15        268.53      6470981.09  437649.77   0.3
15/9-13     2466        6470978.02  437653.7    1609.34     1609.27     1.17        263.71      6470981.07  437649.57   0.3
15/9-13     2466        6470978.02  437653.7    1619.4      1619.33     1.2         258.9       6470981.04  437649.36   0.31
15/9-13     2466        6470978.02  437653.7    1629.46     1629.38     1.23        254.09      6470980.99  437649.15   0.32
15/9-13     2466        6470978.02  437653.7    1639.52     1639.44     1.25        250.54      6470980.93  437648.95   0.24
15/9-13     2466        6470978.02  437653.7    1649.58     1649.5      1.28        254.07      6470980.86  437648.73   0.25
15/9-13     2466        6470978.02  437653.7    1659.64     1659.56     1.31        257.6       6470980.8   437648.51   0.25
15/9-13     2466        6470978.02  437653.7    1669.69     1669.6      1.33        261.13      6470980.76  437648.29   0.25
15/9-13     2466        6470978.02  437653.7    1679.75     1679.66     1.36        264.66      6470980.73  437648.05   0.26
15/9-13     2466        6470978.02  437653.7    1689.81     1689.72     1.39        268.19      6470980.72  437647.81   0.27
15/9-13     2466        6470978.02  437653.7    1699.87     1699.77     1.42        271.72      6470980.72  437647.57   0.27
15/9-13     2466        6470978.02  437653.7    1709.93     1709.83     1.44        275.25      6470980.73  437647.32   0.27
15/9-13     2466        6470978.02  437653.7    1719.99     1719.89     1.47        278.78      6470980.76  437647.06   0.28
15/9-13     2466        6470978.02  437653.7    1730.04     1729.94     1.49        282.31      6470980.81  437646.81   0.28
15/9-13     2466        6470978.02  437653.7    1740.1      1739.99     1.5         281.62      6470980.86  437646.55   0.06
15/9-13     2466        6470978.02  437653.7    1750.16     1750.05     1.5         279.91      6470980.91  437646.29   0.13
15/9-13     2466        6470978.02  437653.7    1760.22     1760.1      1.5         278.2       6470980.96  437646.03   0.13
15/9-13     2466        6470978.02  437653.7    1770.28     1770.16     1.5         276.49      6470980.99  437645.77   0.13
15/9-13     2466        6470978.02  437653.7    1780.34     1780.22     1.5         274.77      6470981.01  437645.51   0.13
15/9-13     2466        6470978.02  437653.7    1790.39     1790.26     1.5         273.06      6470981.03  437645.25   0.13
15/9-13     2466        6470978.02  437653.7    1800.45     1800.32     1.5         271.35      6470981.04  437644.98   0.13
15/9-13     2466        6470978.02  437653.7    1810.51     1810.38     1.5         269.64      6470981.05  437644.72   0.13
15/9-13     2466        6470978.02  437653.7    1820.57     1820.43     1.5         267.92      6470981.04  437644.46   0.13
15/9-13     2466        6470978.02  437653.7    1830.63     1830.49     1.51        268.36      6470981.03  437644.19   0.05
15/9-13     2466        6470978.02  437653.7    1840.69     1840.55     1.54        271.36      6470981.03  437643.93   0.25
15/9-13     2466        6470978.02  437653.7    1850.74     1850.59     1.57        274.36      6470981.04  437643.65   0.26
15/9-13     2466        6470978.02  437653.7    1860.8      1860.65     1.59        277.36      6470981.07  437643.38   0.25
15/9-13     2466        6470978.02  437653.7    1870.86     1870.71     1.62        280.35      6470981.12  437643.1    0.27
15/9-13     2466        6470978.02  437653.7    1880.92     1880.76     1.65        283.35      6470981.17  437642.82   0.27
15/9-13     2466        6470978.02  437653.7    1890.98     1890.82     1.67        286.35      6470981.25  437642.54   0.27
15/9-13     2466        6470978.02  437653.7    1901.04     1900.87     1.7         289.35      6470981.34  437642.26   0.28
15/9-13     2466        6470978.02  437653.7    1911.1      1910.93     1.73        292.35      6470981.45  437641.97   0.28
15/9-13     2466        6470978.02  437653.7    1921.15     1920.97     1.76        295         6470981.57  437641.69   0.26
15/9-13     2466        6470978.02  437653.7    1931.21     1931.03     1.83        295         6470981.7   437641.41   0.21
15/9-13     2466        6470978.02  437653.7    1941.27     1941.08     1.9         295         6470981.84  437641.11   0.21
15/9-13     2466        6470978.02  437653.7    1951.33     1951.14     1.97        295         6470981.99  437640.8    0.21
15/9-13     2466        6470978.02  437653.7    1961.39     1961.19     2.04        295         6470982.13  437640.49   0.21
15/9-13     2466        6470978.02  437653.7    1971.45     1971.24     2.11        295         6470982.29  437640.16   0.21
15/9-13     2466        6470978.02  437653.7    1981.5      1981.29     2.18        295         6470982.45  437639.81   0.21
15/9-13     2466        6470978.02  437653.7    1991.56     1991.34     2.25        295         6470982.61  437639.46   0.21
15/9-13     2466        6470978.02  437653.7    2001.62     2001.39     2.32        295         6470982.78  437639.1    0.21
15/9-13     2466        6470978.02  437653.7    2011.68     2011.44     2.39        295         6470982.95  437638.72   0.21
15/9-13     2466        6470978.02  437653.7    2021.74     2021.49     2.46        295         6470983.13  437638.34   0.21
15/9-13     2466        6470978.02  437653.7    2031.8      2031.55     2.44        293.01      6470983.31  437637.95   0.26
15/9-13     2466        6470978.02  437653.7    2041.85     2041.59     2.3         288.77      6470983.46  437637.56   0.67
15/9-13     2466        6470978.02  437653.7    2051.91     2051.64     2.17        284.53      6470983.57  437637.18   0.63
15/9-13     2466        6470978.02  437653.7    2061.97     2061.69     2.04        280.29      6470983.65  437636.82   0.6
15/9-13     2466        6470978.02  437653.7    2072.03     2071.75     1.91        276.06      6470983.7   437636.48   0.58
15/9-13     2466        6470978.02  437653.7    2082.09     2081.8      1.78        271.82      6470983.72  437636.16   0.56
15/9-13     2466        6470978.02  437653.7    2092.15     2091.86     1.64        267.58      6470983.72  437635.86   0.56
15/9-13     2466        6470978.02  437653.7    2102.2      2101.9      1.51        263.34      6470983.7   437635.58   0.52
15/9-13     2466        6470978.02  437653.7    2112.26     2111.96     1.38        259.1       6470983.66  437635.33   0.5
15/9-13     2466        6470978.02  437653.7    2122.32     2122.02     1.25        255.08      6470983.61  437635.11   0.48
15/9-13     2466        6470978.02  437653.7    2132.38     2132.08     1.17        257.76      6470983.56  437634.9    0.29
15/9-13     2466        6470978.02  437653.7    2142.44     2142.13     1.09        260.43      6470983.52  437634.71   0.29
15/9-13     2466        6470978.02  437653.7    2152.5      2152.19     1.01        263.11      6470983.5   437634.52   0.28
15/9-13     2466        6470978.02  437653.7    2162.56     2162.25     0.93        265.78      6470983.48  437634.35   0.27
15/9-13     2466        6470978.02  437653.7    2172.61     2172.3      0.85        268.46      6470983.47  437634.2    0.27
15/9-13     2466        6470978.02  437653.7    2182.67     2182.36     0.77        271.13      6470983.47  437634.06   0.26
15/9-13     2466        6470978.02  437653.7    2192.73     2192.42     0.69        273.81      6470983.48  437633.93   0.26
15/9-13     2466        6470978.02  437653.7    2202.79     2202.48     0.61        276.49      6470983.49  437633.81   0.26
15/9-13     2466        6470978.02  437653.7    2212.85     2212.54     0.52        279.16      6470983.5   437633.72   0.28
15/9-13     2466        6470978.02  437653.7    2222.91     2222.6      0.57        279.49      6470983.52  437633.62   0.15
15/9-13     2466        6470978.02  437653.7    2232.96     2232.64     0.68        278.75      6470983.53  437633.51   0.33
15/9-13     2466        6470978.02  437653.7    2243.02     2242.7      0.78        278.01      6470983.55  437633.39   0.3
15/9-13     2466        6470978.02  437653.7    2253.08     2252.76     0.89        277.27      6470983.57  437633.24   0.33
15/9-13     2466        6470978.02  437653.7    2263.14     2262.82     1           276.53      6470983.59  437633.08   0.33
15/9-13     2466        6470978.02  437653.7    2273.2      2272.88     1.1         275.79      6470983.61  437632.89   0.3
15/9-13     2466        6470978.02  437653.7    2283.26     2282.94     1.21        275.04      6470983.63  437632.69   0.33
15/9-13     2466        6470978.02  437653.7    2293.31     2292.99     1.31        274.3       6470983.65  437632.47   0.3
15/9-13     2466        6470978.02  437653.7    2303.37     2303.04     1.42        273.56      6470983.66  437632.23   0.33
15/9-13     2466        6470978.02  437653.7    2313.43     2313.1      1.5         273.34      6470983.68  437631.98   0.24
15/9-13     2466        6470978.02  437653.7    2323.49     2323.16     1.5         274.72      6470983.7   437631.71   0.11
15/9-13     2466        6470978.02  437653.7    2333.55     2333.21     1.5         276.11      6470983.72  437631.45   0.11
15/9-13     2466        6470978.02  437653.7    2343.61     2343.27     1.5         277.5       6470983.75  437631.19   0.11
15/9-13     2466        6470978.02  437653.7    2353.66     2353.32     1.5         278.89      6470983.79  437630.93   0.11
15/9-13     2466        6470978.02  437653.7    2363.72     2363.37     1.5         280.27      6470983.84  437630.67   0.11
15/9-13     2466        6470978.02  437653.7    2373.78     2373.43     1.5         281.66      6470983.89  437630.41   0.11
15/9-13     2466        6470978.02  437653.7    2383.84     2383.49     1.5         283.05      6470983.94  437630.16   0.11
15/9-13     2466        6470978.02  437653.7    2393.9      2393.54     1.5         284.43      6470984     437629.9    0.11
15/9-13     2466        6470978.02  437653.7    2403.96     2403.6      1.46        283.37      6470984.07  437629.65   0.14
15/9-13     2466        6470978.02  437653.7    2414.02     2413.66     1.39        280.62      6470984.12  437629.4    0.29
15/9-13     2466        6470978.02  437653.7    2424.07     2423.7      1.32        277.86      6470984.16  437629.17   0.29
15/9-13     2466        6470978.02  437653.7    2434.13     2433.76     1.25        275.1       6470984.18  437628.95   0.28
15/9-13     2466        6470978.02  437653.7    2444.19     2443.82     1.18        272.35      6470984.2   437628.73   0.27
15/9-13     2466        6470978.02  437653.7    2454.25     2453.88     1.12        269.59      6470984.2   437628.53   0.24
15/9-13     2466        6470978.02  437653.7    2464.31     2463.93     1.05        266.83      6470984.19  437628.34   0.26
15/9-13     2466        6470978.02  437653.7    2474.37     2473.99     1           265.14      6470984.18  437628.16   0.17
15/9-13     2466        6470978.02  437653.7    2484.42     2484.04     1           265.57      6470984.17  437627.99   0.02
15/9-13     2466        6470978.02  437653.7    2494.48     2494.1      1           265.99      6470984.15  437627.81   0.02
15/9-13     2466        6470978.02  437653.7    2504.54     2504.16     1           266.42      6470984.14  437627.64   0.02
15/9-13     2466        6470978.02  437653.7    2514.6      2514.22     1           266.84      6470984.13  437627.46   0.02
15/9-13     2466        6470978.02  437653.7    2524.66     2524.27     1           267.27      6470984.12  437627.29   0.02
15/9-13     2466        6470978.02  437653.7    2534.72     2534.33     1           267.69      6470984.12  437627.11   0.02
15/9-13     2466        6470978.02  437653.7    2544.77     2544.38     0.99        269.01      6470984.11  437626.94   0.07
15/9-13     2466        6470978.02  437653.7    2554.83     2554.44     0.96        272.72      6470984.11  437626.76   0.21
15/9-13     2466        6470978.02  437653.7    2564.89     2564.5      0.92        276.43      6470984.13  437626.6    0.22
15/9-13     2466        6470978.02  437653.7    2574.95     2574.56     0.88        280.14      6470984.15  437626.44   0.21
15/9-13     2466        6470978.02  437653.7    2585.01     2584.62     0.85        283.85      6470984.18  437626.3    0.19
15/9-13     2466        6470978.02  437653.7    2595.07     2594.68     0.81        287.56      6470984.22  437626.16   0.2
15/9-13     2466        6470978.02  437653.7    2605.12     2604.72     0.78        291.27      6470984.27  437626.02   0.18
15/9-13     2466        6470978.02  437653.7    2615.18     2614.78     0.74        294.98      6470984.32  437625.9    0.19
15/9-13     2466        6470978.02  437653.7    2625.24     2624.84     0.7         298.69      6470984.38  437625.79   0.18
15/9-13     2466        6470978.02  437653.7    2635.3      2634.9      0.67        302.41      6470984.44  437625.69   0.16
15/9-13     2466        6470978.02  437653.7    2645.36     2644.96     0.63        306.11      6470984.5   437625.59   0.17
15/9-13     2466        6470978.02  437653.7    2655.42     2655.02     0.6         309.82      6470984.57  437625.51   0.15
15/9-13     2466        6470978.02  437653.7    2665.48     2665.08     0.56        313.53      6470984.63  437625.43   0.16
15/9-13     2466        6470978.02  437653.7    2675.53     2675.13     0.53        317.25      6470984.7   437625.36   0.14
15/9-13     2466        6470978.02  437653.7    2685.59     2685.19     0.54        319.3       6470984.77  437625.3    0.06
15/9-13     2466        6470978.02  437653.7    2695.65     2695.25     0.71        316.58      6470984.85  437625.23   0.51
15/9-13     2466        6470978.02  437653.7    2705.71     2705.31     0.88        313.86      6470984.95  437625.13   0.52
15/9-13     2466        6470978.02  437653.7    2715.77     2715.37     1.05        311.14      6470985.07  437625      0.52
15/9-13     2466        6470978.02  437653.7    2725.83     2725.42     1.22        308.43      6470985.19  437624.85   0.53
15/9-13     2466        6470978.02  437653.7    2735.88     2735.47     1.39        305.71      6470985.33  437624.67   0.54
15/9-13     2466        6470978.02  437653.7    2745.94     2745.53     1.56        302.99      6470985.48  437624.45   0.55
15/9-13     2466        6470978.02  437653.7    2756        2755.58     1.73        300.27      6470985.63  437624.21   0.56
15/9-13     2466        6470978.02  437653.7    2766.06     2765.64     1.73        296.61      6470985.77  437623.94   0.33
15/9-13     2466        6470978.02  437653.7    2776.12     2775.7      1.7         292.83      6470985.9   437623.67   0.35
15/9-13     2466        6470978.02  437653.7    2786.18     2785.75     1.67        289.04      6470986     437623.39   0.34
