# Tigress ASCII Data File Version 4.1
# Copyright (c) 1993 Simon Petroleum Technology Ltd.
# 
# File created on 15/05/1997
#              at 11:38:29
#              by user cpi
# 
# using TIGRESS Deviation file conversion.
 
# Global Units Information
UNIT_DEPTH= m
UNIT_OFFSET= m
 
# Well Information
WELLNM= 15/9-6
OPERTR= STATOIL
 
# Deviation Data Information
DATTYP= DEVN
 
DESCRP= DEVIATION DATA
LNGTDE=      1.69205556
LATTDE=     58.45375000
REFDIR=      0.00000000
 
#    <Depth><Inclination>    <Azimuth>
   462.00000      0.00000      0.00000
   685.00000      0.30000      7.11000
  1135.00000      0.58000     39.11000
  1239.00000      0.47000     73.11000
  1343.00000      0.17000      5.11000
  1440.00000      0.22000     51.11000
  1548.00000      0.47000     62.11000
  1653.00000      0.37000     52.11000
  1759.00000      0.42000     28.11000
  1865.00000      0.97000     32.11000
  1914.00000      1.48000     78.11000
  2074.00000      2.00000     26.11000
  2180.00000      3.42000     69.11000
  2266.00000      2.18000     75.11000
  2371.00000      0.98000      7.11000
  2477.00000      0.07000     98.11000
  2579.00000      0.25000     35.11000
  2641.00000      0.98000     85.11000
  2720.00000      0.75000      6.11000
  2768.00000      0.62000     36.11000
  2865.00000      0.63000     32.11000
  3072.00000      0.63000     56.11000
  3168.00000      0.25000     92.11000
  3271.00000      0.47000     77.11000
  3333.00000      0.77000     60.11000
  3421.00000      0.85000     85.11000
  3563.00000      0.75000     71.11000
  3691.00000      1.75000     57.11000
  3758.00000      2.63000     62.11000
  3847.00000      2.58000     65.11000
  3941.00000      1.53000     30.11000
 
CDMETH= MCURV
 
#    <Depth>         <DX>         <DY>        <TVD>
   574.00000      0.03629      0.29096    573.99951
   575.00000      0.03662      0.29356    574.99951
   576.00000      0.03694      0.29616    575.99945
   577.00000      0.03726      0.29875    576.99945
   578.00000      0.03759      0.30135    577.99945
   579.00000      0.03791      0.30395    578.99945
   580.00000      0.03824      0.30655    579.99945
   581.00000      0.03856      0.30914    580.99945
   582.00000      0.03888      0.31174    581.99945
   583.00000      0.03921      0.31434    582.99945
   584.00000      0.03953      0.31694    583.99945
   585.00000      0.03986      0.31954    584.99945
   586.00000      0.04018      0.32213    585.99945
   587.00000      0.04051      0.32473    586.99945
   588.00000      0.04083      0.32733    587.99939
   589.00000      0.04115      0.32993    588.99939
   590.00000      0.04148      0.33253    589.99939
   591.00000      0.04180      0.33512    590.99939
   592.00000      0.04213      0.33772    591.99939
   593.00000      0.04245      0.34032    592.99939
   594.00000      0.04277      0.34292    593.99939
   595.00000      0.04310      0.34551    594.99939
   596.00000      0.04342      0.34811    595.99939
   597.00000      0.04375      0.35071    596.99939
   598.00000      0.04407      0.35331    597.99939
   599.00000      0.04439      0.35591    598.99939
   600.00000      0.04472      0.35850    599.99939
   601.00000      0.04504      0.36110    600.99939
   602.00000      0.04537      0.36370    601.99939
   603.00000      0.04569      0.36630    602.99939
   604.00000      0.04601      0.36890    603.99933
   605.00000      0.04634      0.37149    604.99933
   606.00000      0.04666      0.37409    605.99933
   607.00000      0.04699      0.37669    606.99933
   608.00000      0.04731      0.37929    607.99933
   609.00000      0.04763      0.38188    608.99933
   610.00000      0.04796      0.38448    609.99933
   611.00000      0.04828      0.38708    610.99933
   612.00000      0.04861      0.38968    611.99933
   613.00000      0.04893      0.39228    612.99933
   614.00000      0.04925      0.39487    613.99927
   615.00000      0.04958      0.39747    614.99927
   616.00000      0.04990      0.40007    615.99927
   617.00000      0.05023      0.40267    616.99927
   618.00000      0.05055      0.40527    617.99927
   619.00000      0.05087      0.40786    618.99927
   620.00000      0.05120      0.41046    619.99927
   621.00000      0.05152      0.41306    620.99927
   622.00000      0.05185      0.41566    621.99927
   623.00000      0.05217      0.41825    622.99927
   624.00000      0.05249      0.42085    623.99927
   625.00000      0.05282      0.42345    624.99927
   626.00000      0.05314      0.42605    625.99927
   627.00000      0.05347      0.42865    626.99927
   628.00000      0.05379      0.43124    627.99927
   629.00000      0.05411      0.43384    628.99927
   630.00000      0.05444      0.43644    629.99921
   631.00000      0.05476      0.43904    630.99921
   632.00000      0.05509      0.44164    631.99921
   633.00000      0.05541      0.44423    632.99921
   634.00000      0.05573      0.44683    633.99921
   635.00000      0.05606      0.44943    634.99921
   636.00000      0.05638      0.45203    635.99921
   637.00000      0.05671      0.45462    636.99921
   638.00000      0.05703      0.45722    637.99921
   639.00000      0.05736      0.45982    638.99921
   640.00000      0.05768      0.46242    639.99915
   641.00000      0.05800      0.46502    640.99915
   642.00000      0.05833      0.46761    641.99915
   643.00000      0.05865      0.47021    642.99915
   644.00000      0.05898      0.47281    643.99915
   645.00000      0.05930      0.47541    644.99915
   646.00000      0.05962      0.47801    645.99915
   647.00000      0.05995      0.48060    646.99915
   648.00000      0.06027      0.48320    647.99915
   649.00000      0.06060      0.48580    648.99915
   650.00000      0.06092      0.48840    649.99915
   651.00000      0.06124      0.49099    650.99915
   652.00000      0.06157      0.49359    651.99915
   653.00000      0.06189      0.49619    652.99915
   654.00000      0.06222      0.49879    653.99915
   655.00000      0.06254      0.50139    654.99915
   656.00000      0.06286      0.50398    655.99915
   657.00000      0.06319      0.50658    656.99908
   658.00000      0.06351      0.50918    657.99908
   659.00000      0.06384      0.51178    658.99908
   660.00000      0.06416      0.51438    659.99908
   661.00000      0.06448      0.51697    660.99908
   662.00000      0.06481      0.51957    661.99908
   663.00000      0.06513      0.52217    662.99908
   664.00000      0.06546      0.52477    663.99908
   665.00000      0.06578      0.52736    664.99908
   666.00000      0.06610      0.52996    665.99908
   667.00000      0.06643      0.53256    666.99902
   668.00000      0.06675      0.53516    667.99902
   669.00000      0.06708      0.53776    668.99902
   670.00000      0.06740      0.54035    669.99902
   671.00000      0.06772      0.54295    670.99902
   672.00000      0.06805      0.54555    671.99902
   673.00000      0.06837      0.54815    672.99902
   674.00000      0.06870      0.55075    673.99902
   675.00000      0.06902      0.55334    674.99902
   676.00000      0.06934      0.55594    675.99902
   677.00000      0.06967      0.55854    676.99902
   678.00000      0.06999      0.56114    677.99902
   679.00000      0.07032      0.56373    678.99902
   680.00000      0.07064      0.56633    679.99902
   681.00000      0.07096      0.56893    680.99902
   682.00000      0.07129      0.57153    681.99902
   683.00000      0.07161      0.57413    682.99902
   684.00000      0.07194      0.57672    683.99896
   685.00000      0.07226      0.57932    684.99896
   686.00000      0.07578      0.58585    685.99896
   687.00000      0.07929      0.59237    686.99890
   688.00000      0.08281      0.59890    687.99890
   689.00000      0.08633      0.60542    688.99884
   690.00000      0.08985      0.61195    689.99884
   691.00000      0.09336      0.61847    690.99878
   692.00000      0.09688      0.62500    691.99878
   693.00000      0.10040      0.63152    692.99872
   694.00000      0.10391      0.63805    693.99872
   695.00000      0.10743      0.64457    694.99866
   696.00000      0.11095      0.65110    695.99866
   697.00000      0.11446      0.65762    696.99860
   698.00000      0.11798      0.66415    697.99860
   699.00000      0.12150      0.67067    698.99854
   700.00000      0.12501      0.67720    699.99854
   701.00000      0.12853      0.68372    700.99847
   702.00000      0.13205      0.69025    701.99847
   703.00000      0.13556      0.69678    702.99841
   704.00000      0.13908      0.70330    703.99841
   705.00000      0.14260      0.70983    704.99835
   706.00000      0.14611      0.71635    705.99835
   707.00000      0.14963      0.72288    706.99829
   708.00000      0.15315      0.72940    707.99829
   709.00000      0.15666      0.73593    708.99829
   710.00000      0.16018      0.74245    709.99823
   711.00000      0.16370      0.74898    710.99823
   712.00000      0.16722      0.75550    711.99817
   713.00000      0.17073      0.76203    712.99817
   714.00000      0.17425      0.76855    713.99811
   715.00000      0.17777      0.77508    714.99811
   716.00000      0.18128      0.78160    715.99805
   717.00000      0.18480      0.78813    716.99805
   718.00000      0.18832      0.79465    717.99799
   719.00000      0.19183      0.80118    718.99799
   720.00000      0.19535      0.80770    719.99792
   721.00000      0.19887      0.81423    720.99792
   722.00000      0.20238      0.82075    721.99786
   723.00000      0.20590      0.82728    722.99786
   724.00000      0.20942      0.83380    723.99780
   725.00000      0.21293      0.84033    724.99780
   726.00000      0.21645      0.84685    725.99774
   727.00000      0.21997      0.85338    726.99774
   728.00000      0.22348      0.85990    727.99768
   729.00000      0.22700      0.86643    728.99768
   730.00000      0.23052      0.87295    729.99768
   731.00000      0.23403      0.87948    730.99762
   732.00000      0.23755      0.88601    731.99762
   733.00000      0.24107      0.89253    732.99756
   734.00000      0.24459      0.89906    733.99756
   735.00000      0.24810      0.90558    734.99750
   736.00000      0.25162      0.91211    735.99750
   737.00000      0.25514      0.91863    736.99744
   738.00000      0.25865      0.92516    737.99744
   739.00000      0.26217      0.93168    738.99738
   740.00000      0.26569      0.93821    739.99738
   741.00000      0.26920      0.94473    740.99731
   742.00000      0.27272      0.95126    741.99731
   743.00000      0.27624      0.95778    742.99725
   744.00000      0.27975      0.96431    743.99725
   745.00000      0.28327      0.97083    744.99719
   746.00000      0.28679      0.97736    745.99719
   747.00000      0.29030      0.98388    746.99713
   748.00000      0.29382      0.99041    747.99713
   749.00000      0.29734      0.99693    748.99707
   750.00000      0.30085      1.00346    749.99707
   751.00000      0.30437      1.00998    750.99707
   752.00000      0.30789      1.01651    751.99701
   753.00000      0.31140      1.02303    752.99695
   754.00000      0.31492      1.02956    753.99695
   755.00000      0.31844      1.03608    754.99695
   756.00000      0.32196      1.04261    755.99689
   757.00000      0.32547      1.04913    756.99689
   758.00000      0.32899      1.05566    757.99683
   759.00000      0.33251      1.06218    758.99683
   760.00000      0.33602      1.06871    759.99677
   761.00000      0.33954      1.07524    760.99677
   762.00000      0.34306      1.08176    761.99670
   763.00000      0.34657      1.08829    762.99670
   764.00000      0.35009      1.09481    763.99664
   765.00000      0.35361      1.10134    764.99664
   766.00000      0.35712      1.10786    765.99658
   767.00000      0.36064      1.11439    766.99658
   768.00000      0.36416      1.12091    767.99652
   769.00000      0.36767      1.12744    768.99652
   770.00000      0.37119      1.13396    769.99646
   771.00000      0.37471      1.14049    770.99646
   772.00000      0.37822      1.14701    771.99646
   773.00000      0.38174      1.15354    772.99640
   774.00000      0.38526      1.16006    773.99634
   775.00000      0.38877      1.16659    774.99634
   776.00000      0.39229      1.17311    775.99634
   777.00000      0.39581      1.17964    776.99628
   778.00000      0.39933      1.18616    777.99628
   779.00000      0.40284      1.19269    778.99622
   780.00000      0.40636      1.19921    779.99622
   781.00000      0.40988      1.20574    780.99615
   782.00000      0.41339      1.21226    781.99615
   783.00000      0.41691      1.21879    782.99609
   784.00000      0.42043      1.22531    783.99609
   785.00000      0.42394      1.23184    784.99603
   786.00000      0.42746      1.23836    785.99603
   787.00000      0.43098      1.24489    786.99597
   788.00000      0.43449      1.25141    787.99597
   789.00000      0.43801      1.25794    788.99591
   790.00000      0.44153      1.26447    789.99591
   791.00000      0.44504      1.27099    790.99585
   792.00000      0.44856      1.27752    791.99585
   793.00000      0.45208      1.28404    792.99585
   794.00000      0.45559      1.29057    793.99579
   795.00000      0.45911      1.29709    794.99573
   796.00000      0.46263      1.30362    795.99573
   797.00000      0.46614      1.31014    796.99573
   798.00000      0.46966      1.31667    797.99567
   799.00000      0.47318      1.32319    798.99567
   800.00000      0.47670      1.32972    799.99561
   801.00000      0.48021      1.33624    800.99561
   802.00000      0.48373      1.34277    801.99554
   803.00000      0.48725      1.34929    802.99554
   804.00000      0.49076      1.35582    803.99548
   805.00000      0.49428      1.36234    804.99548
   806.00000      0.49780      1.36887    805.99542
   807.00000      0.50131      1.37539    806.99542
   808.00000      0.50483      1.38192    807.99536
   809.00000      0.50835      1.38844    808.99536
   810.00000      0.51186      1.39497    809.99530
   811.00000      0.51538      1.40149    810.99530
   812.00000      0.51890      1.40802    811.99524
   813.00000      0.52241      1.41454    812.99524
   814.00000      0.52593      1.42107    813.99524
   815.00000      0.52945      1.42759    814.99518
   816.00000      0.53296      1.43412    815.99512
   817.00000      0.53648      1.44064    816.99512
   818.00000      0.54000      1.44717    817.99512
   819.00000      0.54351      1.45370    818.99506
   820.00000      0.54703      1.46022    819.99500
   821.00000      0.55055      1.46675    820.99500
   822.00000      0.55407      1.47327    821.99500
   823.00000      0.55758      1.47980    822.99493
   824.00000      0.56110      1.48632    823.99493
   825.00000      0.56462      1.49285    824.99487
   826.00000      0.56813      1.49937    825.99487
   827.00000      0.57165      1.50590    826.99481
   828.00000      0.57517      1.51242    827.99481
   829.00000      0.57868      1.51895    828.99475
   830.00000      0.58220      1.52547    829.99475
   831.00000      0.58572      1.53200    830.99469
   832.00000      0.58923      1.53852    831.99469
   833.00000      0.59275      1.54505    832.99463
   834.00000      0.59627      1.55157    833.99463
   835.00000      0.59978      1.55810    834.99463
   836.00000      0.60330      1.56462    835.99457
   837.00000      0.60682      1.57115    836.99451
   838.00000      0.61033      1.57767    837.99451
   839.00000      0.61385      1.58420    838.99451
   840.00000      0.61737      1.59072    839.99445
   841.00000      0.62088      1.59725    840.99438
   842.00000      0.62440      1.60377    841.99438
   843.00000      0.62792      1.61030    842.99438
   844.00000      0.63144      1.61682    843.99432
   845.00000      0.63495      1.62335    844.99432
   846.00000      0.63847      1.62987    845.99426
   847.00000      0.64199      1.63640    846.99426
   848.00000      0.64550      1.64293    847.99420
   849.00000      0.64902      1.64945    848.99420
