# Tigress ASCII Data File Version 4.1
# Copyright (c) 1993 Simon Petroleum Technology Ltd.
# 
# File created on 11/03/1998
#              at 15:18:16
#              by user cpi
# 
# using TIGRESS Deviation file conversion.
 
# Global Units Information
UNIT_DEPTH= m
UNIT_OFFSET= m
 
# Well Information
WELLNM= 15/6-6
OPERTR= ESSO EXPLORATION NORWAY INC
 
# Deviation Data Information
DATTYP= DEVN
 
DESCRP= DEV SURVEY
LNGTDE=      1.74827222
LATTDE=     58.52071389
REFDIR=      0.00000000
 
#    <Depth><Inclination>    <Azimuth>
     0.00000      0.00000      0.00000
   197.50000      1.00000     58.00000
   281.00000      1.50000     58.00000
   379.00000      1.00000     63.00000
   465.00000      1.00000     78.00000
   565.00000      0.50000      3.00000
   660.00000      0.75000     71.00000
   756.00000      0.50000     99.00000
   852.00000      0.50000    343.00000
   948.00000      0.12500     44.00000
  1044.00000      1.00000     58.00000
  1140.00000      0.50000    348.00000
  1218.00000      0.75000    231.00000
  1330.00000      0.50000    262.00000
  1426.00000      1.00000    230.00000
  1505.00000      0.50000    213.00000
  1608.00000      1.00000    243.00000
  1723.00000      1.00000    246.00000
  1829.00000      0.50000    301.00000
  1944.00000      1.00000    129.00000
  2050.00000      1.00000    198.00000
  2137.00000      2.75000    222.00000
  2242.00000      1.25000    168.00000
  2347.00000      1.50000    268.00000
  2452.00000      1.75000    268.00000
  2557.00000      0.75000     45.00000
  2650.00000      0.75000    186.00000
  2711.00000      0.50000    188.00000
  2794.00000      0.00000      0.00000
  2895.00000      0.50000    172.00000
  2998.00000      0.25000    253.00000
  3093.00000      0.75000    333.00000
  3188.00000      1.25000     58.00000
  3282.00000      0.50000     38.00000
  3377.00000      0.00000      0.00000
  3471.00000      0.00000      0.00000
  3565.00000      0.75000    273.00000
  3590.00000      1.00000    313.00000
  3685.00000      1.00000    281.00000
  3760.00000      1.00000    290.00000
  3767.13989      1.00000    290.00000
 
CDMETH= MCURV
 
#    <Depth>         <DX>         <DY>        <TVD>
   200.00000      1.50783      0.94220    199.98936
   201.00000      1.52633      0.95376    200.98914
   202.00000      1.54483      0.96532    201.98889
   203.00000      1.56333      0.97688    202.98865
   204.00000      1.58183      0.98844    203.98840
   205.00000      1.60033      1.00000    204.98816
   206.00000      1.61883      1.01156    205.98793
   207.00000      1.63733      1.02312    206.98769
   208.00000      1.65583      1.03468    207.98744
   209.00000      1.67433      1.04624    208.98720
   210.00000      1.69283      1.05780    209.98695
   211.00000      1.71133      1.06936    210.98672
   212.00000      1.72983      1.08092    211.98648
   213.00000      1.74833      1.09248    212.98624
   214.00000      1.76683      1.10404    213.98599
   215.00000      1.78533      1.11560    214.98575
   216.00000      1.80383      1.12716    215.98552
   217.00000      1.82233      1.13872    216.98528
   218.00000      1.84083      1.15028    217.98503
   219.00000      1.85933      1.16184    218.98479
   220.00000      1.87783      1.17340    219.98454
   221.00000      1.89633      1.18496    220.98431
   222.00000      1.91483      1.19652    221.98407
   223.00000      1.93333      1.20808    222.98383
   224.00000      1.95183      1.21964    223.98358
   225.00000      1.97033      1.23120    224.98334
   226.00000      1.98883      1.24276    225.98309
   227.00000      2.00733      1.25432    226.98286
   228.00000      2.02583      1.26588    227.98262
   229.00000      2.04433      1.27744    228.98238
   230.00000      2.06283      1.28900    229.98213
   231.00000      2.08133      1.30056    230.98190
   232.00000      2.09983      1.31212    231.98166
   233.00000      2.11833      1.32368    232.98141
   234.00000      2.13683      1.33524    233.98117
   235.00000      2.15533      1.34680    234.98093
   236.00000      2.17383      1.35836    235.98068
   237.00000      2.19233      1.36992    236.98045
   238.00000      2.21083      1.38148    237.98021
   239.00000      2.22933      1.39304    238.97997
   240.00000      2.24783      1.40460    239.97972
   241.00000      2.26634      1.41616    240.97949
   242.00000      2.28483      1.42772    241.97925
   243.00000      2.30333      1.43928    242.97900
   244.00000      2.32184      1.45084    243.97876
   245.00000      2.34034      1.46240    244.97852
   246.00000      2.35883      1.47396    245.97827
   247.00000      2.37734      1.48552    246.97804
   248.00000      2.39584      1.49708    247.97780
   249.00000      2.41434      1.50864    248.97755
   250.00000      2.43284      1.52020    249.97731
   251.00000      2.45134      1.53176    250.97708
   252.00000      2.46984      1.54332    251.97684
   253.00000      2.48834      1.55488    252.97659
   254.00000      2.50683      1.56644    253.97635
   255.00000      2.52534      1.57800    254.97610
   256.00000      2.54384      1.58956    255.97586
   257.00000      2.56234      1.60112    256.97562
   258.00000      2.58084      1.61268    257.97537
   259.00000      2.59934      1.62424    258.97516
   260.00000      2.61784      1.63581    259.97491
   261.00000      2.63634      1.64737    260.97467
   262.00000      2.65484      1.65893    261.97443
   263.00000      2.67334      1.67049    262.97418
   264.00000      2.69184      1.68205    263.97394
   265.00000      2.71034      1.69361    264.97369
   266.00000      2.72884      1.70517    265.97345
   267.00000      2.74734      1.71673    266.97321
   268.00000      2.76584      1.72829    267.97296
   269.00000      2.78434      1.73985    268.97272
   270.00000      2.80284      1.75141    269.97247
   271.00000      2.82134      1.76297    270.97226
   272.00000      2.83984      1.77453    271.97202
   273.00000      2.85834      1.78609    272.97177
   274.00000      2.87684      1.79765    273.97153
   275.00000      2.89534      1.80921    274.97128
   276.00000      2.91384      1.82077    275.97104
   277.00000      2.93234      1.83233    276.97079
   278.00000      2.95084      1.84389    277.97055
   279.00000      2.96934      1.85545    278.97034
   280.00000      2.98784      1.86701    279.97009
   281.00000      3.00634      1.87857    280.96985
   282.00000      3.02521      1.88946    281.96960
   283.00000      3.04409      1.90036    282.96936
   284.00000      3.06296      1.91126    283.96912
   285.00000      3.08184      1.92216    284.96887
   286.00000      3.10071      1.93305    285.96866
   287.00000      3.11958      1.94395    286.96841
   288.00000      3.13846      1.95485    287.96817
   289.00000      3.15733      1.96575    288.96793
   290.00000      3.17621      1.97664    289.96768
   291.00000      3.19508      1.98754    290.96744
   292.00000      3.21396      1.99844    291.96719
   293.00000      3.23283      2.00934    292.96695
   294.00000      3.25171      2.02023    293.96671
   295.00000      3.27058      2.03113    294.96649
   296.00000      3.28946      2.04203    295.96625
   297.00000      3.30833      2.05293    296.96600
   298.00000      3.32721      2.06382    297.96576
   299.00000      3.34608      2.07472    298.96552
   300.00000      3.36496      2.08562    299.96527
   301.00000      3.38383      2.09652    300.96503
   302.00000      3.40271      2.10741    301.96478
   303.00000      3.42158      2.11831    302.96454
   304.00000      3.44046      2.12921    303.96429
   305.00000      3.45933      2.14011    304.96408
   306.00000      3.47821      2.15101    305.96384
   307.00000      3.49708      2.16190    306.96359
   308.00000      3.51596      2.17280    307.96335
   309.00000      3.53483      2.18370    308.96310
   310.00000      3.55371      2.19460    309.96286
   311.00000      3.57258      2.20549    310.96262
   312.00000      3.59146      2.21639    311.96237
   313.00000      3.61033      2.22729    312.96216
   314.00000      3.62921      2.23819    313.96191
   315.00000      3.64808      2.24908    314.96167
   316.00000      3.66696      2.25998    315.96143
   317.00000      3.68583      2.27088    316.96118
   318.00000      3.70471      2.28178    317.96094
   319.00000      3.72358      2.29267    318.96069
   320.00000      3.74246      2.30357    319.96045
   321.00000      3.76133      2.31447    320.96021
   322.00000      3.78021      2.32537    321.95996
   323.00000      3.79908      2.33626    322.95975
   324.00000      3.81796      2.34716    323.95950
   325.00000      3.83683      2.35806    324.95926
   326.00000      3.85571      2.36896    325.95901
   327.00000      3.87458      2.37985    326.95877
   328.00000      3.89346      2.39075    327.95853
   329.00000      3.91233      2.40165    328.95828
   330.00000      3.93120      2.41255    329.95804
   331.00000      3.95008      2.42344    330.95782
   332.00000      3.96895      2.43434    331.95758
   333.00000      3.98783      2.44524    332.95734
   334.00000      4.00670      2.45614    333.95709
   335.00000      4.02558      2.46703    334.95685
   336.00000      4.04445      2.47793    335.95660
   337.00000      4.06333      2.48883    336.95636
   338.00000      4.08220      2.49973    337.95612
   339.00000      4.10108      2.51062    338.95587
   340.00000      4.11995      2.52152    339.95563
   341.00000      4.13883      2.53242    340.95538
   342.00000      4.15770      2.54332    341.95517
   343.00000      4.17658      2.55421    342.95493
   344.00000      4.19545      2.56511    343.95468
   345.00000      4.21433      2.57601    344.95444
   346.00000      4.23320      2.58691    345.95419
   347.00000      4.25208      2.59780    346.95395
   348.00000      4.27095      2.60870    347.95370
   349.00000      4.28983      2.61960    348.95349
   350.00000      4.30870      2.63050    349.95325
   351.00000      4.32758      2.64139    350.95300
   352.00000      4.34645      2.65229    351.95276
   353.00000      4.36533      2.66319    352.95251
   354.00000      4.38420      2.67409    353.95227
   355.00000      4.40308      2.68498    354.95203
   356.00000      4.42195      2.69588    355.95178
   357.00000      4.44083      2.70678    356.95154
   358.00000      4.45970      2.71768    357.95129
   359.00000      4.47858      2.72857    358.95105
   360.00000      4.49745      2.73947    359.95081
   361.00000      4.51633      2.75037    360.95059
   362.00000      4.53520      2.76127    361.95035
   363.00000      4.55408      2.77216    362.95010
   364.00000      4.57295      2.78306    363.94986
   365.00000      4.59183      2.79396    364.94962
   366.00000      4.61070      2.80486    365.94937
   367.00000      4.62958      2.81575    366.94913
   368.00000      4.64845      2.82665    367.94891
   369.00000      4.66733      2.83755    368.94867
   370.00000      4.68620      2.84845    369.94843
   371.00000      4.70508      2.85934    370.94818
   372.00000      4.72395      2.87024    371.94794
   373.00000      4.74283      2.88114    372.94769
   374.00000      4.76170      2.89204    373.94745
   375.00000      4.78057      2.90293    374.94720
   376.00000      4.79945      2.91383    375.94696
   377.00000      4.81832      2.92473    376.94672
   378.00000      4.83720      2.93563    377.94647
   379.00000      4.85607      2.94652    378.94626
   380.00000      4.87239      2.95230    379.94611
   381.00000      4.88870      2.95808    380.94595
   382.00000      4.90501      2.96385    381.94580
   383.00000      4.92132      2.96963    382.94565
   384.00000      4.93763      2.97540    383.94550
   385.00000      4.95394      2.98118    384.94534
   386.00000      4.97025      2.98696    385.94519
   387.00000      4.98656      2.99273    386.94507
   388.00000      5.00287      2.99851    387.94492
   389.00000      5.01918      3.00428    388.94476
   390.00000      5.03549      3.01006    389.94461
   391.00000      5.05180      3.01584    390.94446
   392.00000      5.06811      3.02161    391.94431
   393.00000      5.08442      3.02739    392.94415
   394.00000      5.10073      3.03316    393.94400
   395.00000      5.11704      3.03894    394.94385
   396.00000      5.13336      3.04471    395.94370
   397.00000      5.14967      3.05049    396.94354
   398.00000      5.16598      3.05627    397.94339
   399.00000      5.18229      3.06204    398.94324
   400.00000      5.19860      3.06782    399.94308
   401.00000      5.21491      3.07359    400.94293
   402.00000      5.23122      3.07937    401.94281
   403.00000      5.24753      3.08515    402.94266
   404.00000      5.26384      3.09092    403.94250
   405.00000      5.28015      3.09670    404.94235
   406.00000      5.29646      3.10247    405.94220
   407.00000      5.31277      3.10825    406.94205
   408.00000      5.32908      3.11403    407.94189
   409.00000      5.34539      3.11980    408.94174
   410.00000      5.36170      3.12558    409.94159
   411.00000      5.37802      3.13135    410.94144
   412.00000      5.39433      3.13713    411.94128
   413.00000      5.41064      3.14290    412.94113
   414.00000      5.42695      3.14868    413.94098
   415.00000      5.44326      3.15446    414.94086
   416.00000      5.45957      3.16023    415.94067
   417.00000      5.47588      3.16601    416.94055
   418.00000      5.49219      3.17178    417.94040
   419.00000      5.50850      3.17756    418.94025
   420.00000      5.52481      3.18334    419.94009
   421.00000      5.54112      3.18911    420.93994
   422.00000      5.55743      3.19489    421.93979
   423.00000      5.57374      3.20066    422.93964
   424.00000      5.59005      3.20644    423.93948
   425.00000      5.60636      3.21222    424.93933
   426.00000      5.62267      3.21799    425.93918
   427.00000      5.63899      3.22377    426.93903
   428.00000      5.65530      3.22954    427.93887
   429.00000      5.67161      3.23532    428.93872
   430.00000      5.68792      3.24110    429.93860
   431.00000      5.70423      3.24687    430.93842
   432.00000      5.72054      3.25265    431.93829
   433.00000      5.73685      3.25842    432.93814
   434.00000      5.75316      3.26420    433.93799
   435.00000      5.76947      3.26997    434.93784
   436.00000      5.78578      3.27575    435.93768
   437.00000      5.80209      3.28153    436.93753
   438.00000      5.81840      3.28730    437.93738
   439.00000      5.83471      3.29308    438.93723
   440.00000      5.85102      3.29885    439.93707
   441.00000      5.86733      3.30463    440.93692
   442.00000      5.88365      3.31041    441.93677
   443.00000      5.89996      3.31618    442.93661
   444.00000      5.91627      3.32196    443.93646
   445.00000      5.93258      3.32773    444.93634
   446.00000      5.94889      3.33351    445.93616
   447.00000      5.96520      3.33929    446.93604
   448.00000      5.98151      3.34506    447.93588
   449.00000      5.99782      3.35084    448.93573
   450.00000      6.01413      3.35661    449.93558
   451.00000      6.03044      3.36239    450.93542
   452.00000      6.04675      3.36817    451.93527
   453.00000      6.06306      3.37394    452.93512
   454.00000      6.07937      3.37972    453.93497
   455.00000      6.09568      3.38549    454.93481
   456.00000      6.11199      3.39127    455.93466
   457.00000      6.12830      3.39704    456.93451
   458.00000      6.14462      3.40282    457.93436
   459.00000      6.16093      3.40860    458.93420
   460.00000      6.17724      3.41437    459.93408
   461.00000      6.19355      3.42015    460.93390
   462.00000      6.20986      3.42592    461.93378
   463.00000      6.22617      3.43170    462.93362
   464.00000      6.24248      3.43748    463.93347
   465.00000      6.25879      3.44325    464.93332
   466.00000      6.26755      3.44942    465.93326
   467.00000      6.27632      3.45560    466.93317
   468.00000      6.28508      3.46177    467.93311
   469.00000      6.29385      3.46794    468.93304
   470.00000      6.30261      3.47411    469.93298
   471.00000      6.31137      3.48028    470.93289
   472.00000      6.32014      3.48645    471.93283
